datetime,YYYYMMDD,HH,T,TD,T_260
2025-06-08 02:00:00+02:00,20250608,1,12.6,10.4,12.6
2025-06-08 03:00:00+02:00,20250608,2,12.1,9.9,12.1
2025-06-08 04:00:00+02:00,20250608,3,12.1,9.9,12.1
2025-06-08 05:00:00+02:00,20250608,4,11.0,9.9,11.0
2025-06-08 06:00:00+02:00,20250608,5,11.4,10.5,11.4
2025-06-08 07:00:00+02:00,20250608,6,12.8,11.2,12.8
2025-06-08 08:00:00+02:00,20250608,7,13.0,10.7,13.0
2025-06-08 09:00:00+02:00,20250608,8,13.6,10.9,13.6
2025-06-08 10:00:00+02:00,20250608,9,13.1,10.7,13.1
2025-06-08 11:00:00+02:00,20250608,10,12.1,9.9,12.1
2025-06-08 12:00:00+02:00,20250608,11,13.2,10.3,13.2
2025-06-08 13:00:00+02:00,20250608,12,14.0,9.2,14.0
2025-06-08 14:00:00+02:00,20250608,13,14.5,8.5,14.5
2025-06-08 15:00:00+02:00,20250608,14,13.8,8.8,13.8
2025-06-08 16:00:00+02:00,20250608,15,13.6,8.4,13.6
2025-06-08 17:00:00+02:00,20250608,16,14.5,7.2,14.5
2025-06-08 18:00:00+02:00,20250608,17,14.6,5.3,14.6
2025-06-08 19:00:00+02:00,20250608,18,14.2,5.2,14.2
2025-06-08 20:00:00+02:00,20250608,19,13.4,5.8,13.4
2025-06-08 21:00:00+02:00,20250608,20,12.5,7.2,12.5
2025-06-08 22:00:00+02:00,20250608,21,9.9,8.2,9.9
2025-06-08 23:00:00+02:00,20250608,22,11.5,8.4,11.5
2025-06-09 00:00:00+02:00,20250608,23,12.6,9.4,12.6
2025-06-09 01:00:00+02:00,20250608,24,11.0,10.1,11.0
2025-06-09 02:00:00+02:00,20250609,1,11.0,9.4,11.0
2025-06-09 03:00:00+02:00,20250609,2,10.7,9.5,10.7
2025-06-09 04:00:00+02:00,20250609,3,10.6,9.9,10.6
2025-06-09 05:00:00+02:00,20250609,4,10.5,9.7,10.5
2025-06-09 06:00:00+02:00,20250609,5,11.3,10.5,11.3
2025-06-09 07:00:00+02:00,20250609,6,12.5,11.5,12.5
2025-06-09 08:00:00+02:00,20250609,7,13.8,12.0,13.8
2025-06-09 09:00:00+02:00,20250609,8,15.2,11.9,15.2
2025-06-09 10:00:00+02:00,20250609,9,15.7,11.6,15.7
2025-06-09 11:00:00+02:00,20250609,10,16.5,11.3,16.5
2025-06-09 12:00:00+02:00,20250609,11,16.7,11.3,16.7
2025-06-09 13:00:00+02:00,20250609,12,16.4,10.3,16.4
2025-06-09 14:00:00+02:00,20250609,13,18.1,10.0,18.1
2025-06-09 15:00:00+02:00,20250609,14,18.6,9.7,18.6
2025-06-09 16:00:00+02:00,20250609,15,18.6,9.1,18.6
2025-06-09 17:00:00+02:00,20250609,16,17.9,8.7,17.9
2025-06-09 18:00:00+02:00,20250609,17,18.3,8.8,18.3
2025-06-09 19:00:00+02:00,20250609,18,17.4,8.3,17.4
2025-06-09 20:00:00+02:00,20250609,19,16.7,7.8,16.7
2025-06-09 21:00:00+02:00,20250609,20,15.0,9.9,15.0
2025-06-09 22:00:00+02:00,20250609,21,15.1,9.6,15.1
2025-06-09 23:00:00+02:00,20250609,22,14.8,10.1,14.8
2025-06-10 00:00:00+02:00,20250609,23,15.3,9.4,15.3
2025-06-10 01:00:00+02:00,20250609,24,15.0,9.2,15.0
2025-06-10 02:00:00+02:00,20250610,1,14.5,9.7,14.5
2025-06-10 03:00:00+02:00,20250610,2,14.2,8.7,14.2
2025-06-10 04:00:00+02:00,20250610,3,13.8,9.0,13.8
2025-06-10 05:00:00+02:00,20250610,4,13.5,9.2,13.5
2025-06-10 06:00:00+02:00,20250610,5,13.5,9.8,13.5
2025-06-10 07:00:00+02:00,20250610,6,13.9,10.3,13.9
2025-06-10 08:00:00+02:00,20250610,7,14.5,10.7,14.5
2025-06-10 09:00:00+02:00,20250610,8,14.4,11.5,14.4
2025-06-10 10:00:00+02:00,20250610,9,14.0,13.1,14.0
2025-06-10 11:00:00+02:00,20250610,10,14.3,13.5,14.3
2025-06-10 12:00:00+02:00,20250610,11,14.8,13.5,14.8
2025-06-10 13:00:00+02:00,20250610,12,16.2,13.9,16.2
2025-06-10 14:00:00+02:00,20250610,13,17.2,13.9,17.2
2025-06-10 15:00:00+02:00,20250610,14,18.2,13.8,18.2
2025-06-10 16:00:00+02:00,20250610,15,17.4,11.1,17.4
2025-06-10 17:00:00+02:00,20250610,16,17.4,11.4,17.4
2025-06-10 18:00:00+02:00,20250610,17,16.5,10.3,16.5
2025-06-10 19:00:00+02:00,20250610,18,16.2,10.3,16.2
2025-06-10 20:00:00+02:00,20250610,19,14.7,9.7,14.7
2025-06-10 21:00:00+02:00,20250610,20,13.1,9.6,13.1
2025-06-10 22:00:00+02:00,20250610,21,12.3,9.4,12.3
2025-06-10 23:00:00+02:00,20250610,22,11.2,9.2,11.2
2025-06-11 00:00:00+02:00,20250610,23,9.0,8.3,9.0
2025-06-11 01:00:00+02:00,20250610,24,9.6,9.0,9.6
2025-06-11 02:00:00+02:00,20250611,1,7.7,7.5,7.7
2025-06-11 03:00:00+02:00,20250611,2,6.8,6.4,6.8
2025-06-11 04:00:00+02:00,20250611,3,6.2,6.1,6.2
2025-06-11 05:00:00+02:00,20250611,4,6.3,6.3,6.3
2025-06-11 06:00:00+02:00,20250611,5,9.2,8.5,9.2
2025-06-11 07:00:00+02:00,20250611,6,13.1,10.7,13.1
2025-06-11 08:00:00+02:00,20250611,7,14.2,9.7,14.2
2025-06-11 09:00:00+02:00,20250611,8,14.7,8.8,14.7
2025-06-11 10:00:00+02:00,20250611,9,15.3,9.4,15.3
2025-06-11 11:00:00+02:00,20250611,10,16.4,8.7,16.4
2025-06-11 12:00:00+02:00,20250611,11,17.7,9.2,17.7
2025-06-11 13:00:00+02:00,20250611,12,18.1,8.8,18.1
2025-06-11 14:00:00+02:00,20250611,13,19.4,9.2,19.4
2025-06-11 15:00:00+02:00,20250611,14,19.5,8.9,19.5
2025-06-11 16:00:00+02:00,20250611,15,20.0,8.7,20.0
2025-06-11 17:00:00+02:00,20250611,16,20.4,9.4,20.4
2025-06-11 18:00:00+02:00,20250611,17,20.2,10.6,20.2
2025-06-11 19:00:00+02:00,20250611,18,19.3,9.5,19.3
2025-06-11 20:00:00+02:00,20250611,19,18.0,9.9,18.0
2025-06-11 21:00:00+02:00,20250611,20,16.2,9.8,16.2
2025-06-11 22:00:00+02:00,20250611,21,14.5,9.8,14.5
2025-06-11 23:00:00+02:00,20250611,22,13.6,9.8,13.6
2025-06-12 00:00:00+02:00,20250611,23,13.6,9.6,13.6
2025-06-12 01:00:00+02:00,20250611,24,13.1,9.8,13.1
2025-06-12 02:00:00+02:00,20250612,1,12.5,9.7,12.5
2025-06-12 03:00:00+02:00,20250612,2,12.3,9.5,12.3
2025-06-12 04:00:00+02:00,20250612,3,11.6,9.5,11.6
2025-06-12 05:00:00+02:00,20250612,4,11.8,9.5,11.8
2025-06-12 06:00:00+02:00,20250612,5,12.9,9.7,12.9
2025-06-12 07:00:00+02:00,20250612,6,14.7,10.4,14.7
2025-06-12 08:00:00+02:00,20250612,7,16.7,10.5,16.7
2025-06-12 09:00:00+02:00,20250612,8,18.8,11.2,18.8
2025-06-12 10:00:00+02:00,20250612,9,20.5,11.2,20.5
2025-06-12 11:00:00+02:00,20250612,10,22.1,10.8,22.1
2025-06-12 12:00:00+02:00,20250612,11,23.7,9.8,23.7
2025-06-12 13:00:00+02:00,20250612,12,24.5,9.0,24.5
2025-06-12 14:00:00+02:00,20250612,13,25.1,10.9,25.1
2025-06-12 15:00:00+02:00,20250612,14,26.0,12.1,26.0
2025-06-12 16:00:00+02:00,20250612,15,26.2,12.3,26.2
2025-06-12 17:00:00+02:00,20250612,16,26.9,12.3,26.9
2025-06-12 18:00:00+02:00,20250612,17,26.6,11.6,26.6
2025-06-12 19:00:00+02:00,20250612,18,26.4,10.7,26.4
2025-06-12 20:00:00+02:00,20250612,19,25.4,12.0,25.4
2025-06-12 21:00:00+02:00,20250612,20,22.7,13.0,22.7
2025-06-12 22:00:00+02:00,20250612,21,22.2,12.4,22.2
2025-06-12 23:00:00+02:00,20250612,22,20.8,12.4,20.8
2025-06-13 00:00:00+02:00,20250612,23,19.8,12.5,19.8
2025-06-13 01:00:00+02:00,20250612,24,20.4,12.4,20.4
2025-06-13 02:00:00+02:00,20250613,1,19.6,12.5,19.6
2025-06-13 03:00:00+02:00,20250613,2,18.1,12.7,18.1
2025-06-13 04:00:00+02:00,20250613,3,16.5,13.0,16.5
2025-06-13 05:00:00+02:00,20250613,4,15.8,13.4,15.8
2025-06-13 06:00:00+02:00,20250613,5,19.2,13.6,19.2
2025-06-13 07:00:00+02:00,20250613,6,21.0,13.5,21.0
2025-06-13 08:00:00+02:00,20250613,7,22.8,14.8,22.8
2025-06-13 09:00:00+02:00,20250613,8,24.6,15.3,24.6
2025-06-13 10:00:00+02:00,20250613,9,26.5,17.3,26.5
2025-06-13 11:00:00+02:00,20250613,10,29.2,18.1,29.2
2025-06-13 12:00:00+02:00,20250613,11,30.3,17.2,30.3
2025-06-13 13:00:00+02:00,20250613,12,30.9,17.3,30.9
2025-06-13 14:00:00+02:00,20250613,13,31.1,16.5,31.1
2025-06-13 15:00:00+02:00,20250613,14,30.2,15.5,30.2
2025-06-13 16:00:00+02:00,20250613,15,31.2,17.0,31.2
2025-06-13 17:00:00+02:00,20250613,16,31.2,18.1,31.2
2025-06-13 18:00:00+02:00,20250613,17,30.8,16.7,30.8
2025-06-13 19:00:00+02:00,20250613,18,29.7,16.7,29.7
2025-06-13 20:00:00+02:00,20250613,19,28.6,16.0,28.6
2025-06-13 21:00:00+02:00,20250613,20,27.0,16.2,27.0
2025-06-13 22:00:00+02:00,20250613,21,25.9,15.7,25.9
2025-06-13 23:00:00+02:00,20250613,22,24.5,15.4,24.5
2025-06-14 00:00:00+02:00,20250613,23,23.8,15.0,23.8
2025-06-14 01:00:00+02:00,20250613,24,22.7,15.1,22.7
2025-06-14 02:00:00+02:00,20250614,1,22.0,15.3,22.0
2025-06-14 03:00:00+02:00,20250614,2,23.4,15.3,23.4
2025-06-14 04:00:00+02:00,20250614,3,20.8,17.3,20.8
2025-06-14 05:00:00+02:00,20250614,4,19.2,17.4,19.2
2025-06-14 06:00:00+02:00,20250614,5,19.7,17.6,19.7
2025-06-14 07:00:00+02:00,20250614,6,23.0,17.6,23.0
2025-06-14 08:00:00+02:00,20250614,7,24.0,18.7,24.0
2025-06-14 09:00:00+02:00,20250614,8,26.0,17.6,26.0
2025-06-14 10:00:00+02:00,20250614,9,26.5,17.3,26.5
2025-06-14 11:00:00+02:00,20250614,10,26.3,18.2,26.3
2025-06-14 12:00:00+02:00,20250614,11,26.6,17.4,26.6
2025-06-14 13:00:00+02:00,20250614,12,26.2,17.3,26.2
2025-06-14 14:00:00+02:00,20250614,13,24.7,18.7,24.7
2025-06-14 15:00:00+02:00,20250614,14,24.6,18.4,24.6
2025-06-14 16:00:00+02:00,20250614,15,24.0,17.8,24.0
2025-06-14 17:00:00+02:00,20250614,16,24.9,18.3,24.9
2025-06-14 18:00:00+02:00,20250614,17,23.7,18.1,23.7
2025-06-14 19:00:00+02:00,20250614,18,22.7,10.5,22.7
2025-06-14 20:00:00+02:00,20250614,19,21.6,8.4,21.6
2025-06-14 21:00:00+02:00,20250614,20,20.6,7.9,20.6
2025-06-14 22:00:00+02:00,20250614,21,19.6,9.2,19.6
2025-06-14 23:00:00+02:00,20250614,22,18.8,9.0,18.8
2025-06-15 00:00:00+02:00,20250614,23,17.7,9.2,17.7
2025-06-15 01:00:00+02:00,20250614,24,17.3,9.1,17.3
2025-06-15 02:00:00+02:00,20250615,1,16.8,9.8,16.8
2025-06-15 03:00:00+02:00,20250615,2,16.9,10.5,16.9
2025-06-15 04:00:00+02:00,20250615,3,16.5,11.0,16.5
2025-06-15 05:00:00+02:00,20250615,4,16.2,11.5,16.2
2025-06-15 06:00:00+02:00,20250615,5,16.5,12.0,16.5
2025-06-15 07:00:00+02:00,20250615,6,16.5,12.2,16.5
2025-06-15 08:00:00+02:00,20250615,7,17.0,13.2,17.0
2025-06-15 09:00:00+02:00,20250615,8,17.8,13.2,17.8
2025-06-15 10:00:00+02:00,20250615,9,20.2,13.2,20.2
2025-06-15 11:00:00+02:00,20250615,10,19.7,12.6,19.7
2025-06-15 12:00:00+02:00,20250615,11,20.5,12.3,20.5
2025-06-15 13:00:00+02:00,20250615,12,20.9,9.8,20.9
2025-06-15 14:00:00+02:00,20250615,13,20.9,11.1,20.9
2025-06-15 15:00:00+02:00,20250615,14,20.3,11.3,20.3
2025-06-15 16:00:00+02:00,20250615,15,21.0,11.0,21.0
2025-06-15 17:00:00+02:00,20250615,16,19.8,11.9,19.8
2025-06-15 18:00:00+02:00,20250615,17,19.3,11.3,19.3
2025-06-15 19:00:00+02:00,20250615,18,18.8,11.8,18.8
2025-06-15 20:00:00+02:00,20250615,19,17.8,11.9,17.8
2025-06-15 21:00:00+02:00,20250615,20,16.8,12.3,16.8
2025-06-15 22:00:00+02:00,20250615,21,15.5,12.3,15.5
2025-06-15 23:00:00+02:00,20250615,22,13.3,12.0,13.3
2025-06-16 00:00:00+02:00,20250615,23,12.2,11.6,12.2
2025-06-16 01:00:00+02:00,20250615,24,11.6,11.5,11.6
2025-06-16 02:00:00+02:00,20250616,1,11.6,11.5,11.6
2025-06-16 03:00:00+02:00,20250616,2,11.3,10.9,11.3
2025-06-16 04:00:00+02:00,20250616,3,13.2,12.9,13.2
2025-06-16 05:00:00+02:00,20250616,4,12.4,12.3,12.4
2025-06-16 06:00:00+02:00,20250616,5,15.3,14.3,15.3
2025-06-16 07:00:00+02:00,20250616,6,17.6,15.0,17.6
2025-06-16 08:00:00+02:00,20250616,7,18.8,15.0,18.8
2025-06-16 09:00:00+02:00,20250616,8,20.1,14.6,20.1
2025-06-16 10:00:00+02:00,20250616,9,20.4,13.9,20.4
2025-06-16 11:00:00+02:00,20250616,10,22.1,13.5,22.1
2025-06-16 12:00:00+02:00,20250616,11,21.6,12.2,21.6
2025-06-16 13:00:00+02:00,20250616,12,21.8,12.1,21.8
2025-06-16 14:00:00+02:00,20250616,13,22.5,12.4,22.5
2025-06-16 15:00:00+02:00,20250616,14,22.0,12.1,22.0
2025-06-16 16:00:00+02:00,20250616,15,21.4,11.2,21.4
2025-06-16 17:00:00+02:00,20250616,16,21.3,12.3,21.3
2025-06-16 18:00:00+02:00,20250616,17,20.6,11.9,20.6
2025-06-16 19:00:00+02:00,20250616,18,20.0,12.0,20.0
2025-06-16 20:00:00+02:00,20250616,19,19.0,10.7,19.0
2025-06-16 21:00:00+02:00,20250616,20,17.1,11.5,17.1
2025-06-16 22:00:00+02:00,20250616,21,15.5,12.1,15.5
2025-06-16 23:00:00+02:00,20250616,22,13.1,11.7,13.1
2025-06-17 00:00:00+02:00,20250616,23,11.4,10.9,11.4
2025-06-17 01:00:00+02:00,20250616,24,10.6,10.2,10.6
2025-06-17 02:00:00+02:00,20250617,1,10.1,10.0,10.1
2025-06-17 03:00:00+02:00,20250617,2,9.7,9.6,9.7
2025-06-17 04:00:00+02:00,20250617,3,9.3,9.2,9.3
2025-06-17 05:00:00+02:00,20250617,4,9.5,9.5,9.5
2025-06-17 06:00:00+02:00,20250617,5,12.4,11.8,12.4
2025-06-17 07:00:00+02:00,20250617,6,16.2,12.6,16.2
2025-06-17 08:00:00+02:00,20250617,7,18.3,12.8,18.3
2025-06-17 09:00:00+02:00,20250617,8,20.4,12.2,20.4
2025-06-17 10:00:00+02:00,20250617,9,21.9,13.8,21.9
2025-06-17 11:00:00+02:00,20250617,10,23.3,12.4,23.3
2025-06-17 12:00:00+02:00,20250617,11,24.4,13.4,24.4
2025-06-17 13:00:00+02:00,20250617,12,25.0,12.8,25.0
2025-06-17 14:00:00+02:00,20250617,13,25.2,13.2,25.2
2025-06-17 15:00:00+02:00,20250617,14,25.2,13.4,25.2
2025-06-17 16:00:00+02:00,20250617,15,24.0,13.0,24.0
2025-06-17 17:00:00+02:00,20250617,16,23.1,12.5,23.1
2025-06-17 18:00:00+02:00,20250617,17,22.6,11.7,22.6
2025-06-17 19:00:00+02:00,20250617,18,22.3,10.8,22.3
2025-06-17 20:00:00+02:00,20250617,19,21.8,11.7,21.8
2025-06-17 21:00:00+02:00,20250617,20,18.8,12.6,18.8
2025-06-17 22:00:00+02:00,20250617,21,15.7,13.3,15.7
2025-06-17 23:00:00+02:00,20250617,22,13.9,12.7,13.9
2025-06-18 00:00:00+02:00,20250617,23,12.4,11.8,12.4
2025-06-18 01:00:00+02:00,20250617,24,12.0,11.7,12.0
2025-06-18 02:00:00+02:00,20250618,1,11.3,11.1,11.3
2025-06-18 03:00:00+02:00,20250618,2,10.9,10.8,10.9
2025-06-18 04:00:00+02:00,20250618,3,10.7,10.6,10.7
2025-06-18 05:00:00+02:00,20250618,4,11.7,11.6,11.7
2025-06-18 06:00:00+02:00,20250618,5,14.9,14.1,14.9
2025-06-18 07:00:00+02:00,20250618,6,17.9,14.5,17.9
2025-06-18 08:00:00+02:00,20250618,7,20.3,14.7,20.3
2025-06-18 09:00:00+02:00,20250618,8,21.8,15.5,21.8
2025-06-18 10:00:00+02:00,20250618,9,22.7,15.6,22.7
2025-06-18 11:00:00+02:00,20250618,10,24.4,15.5,24.4
2025-06-18 12:00:00+02:00,20250618,11,24.6,14.5,24.6
2025-06-18 13:00:00+02:00,20250618,12,25.4,13.8,25.4
2025-06-18 14:00:00+02:00,20250618,13,25.4,14.2,25.4
2025-06-18 15:00:00+02:00,20250618,14,24.6,13.7,24.6
2025-06-18 16:00:00+02:00,20250618,15,24.2,13.5,24.2
2025-06-18 17:00:00+02:00,20250618,16,23.6,13.2,23.6
2025-06-18 18:00:00+02:00,20250618,17,23.2,12.5,23.2
2025-06-18 19:00:00+02:00,20250618,18,21.9,13.1,21.9
2025-06-18 20:00:00+02:00,20250618,19,20.4,14.5,20.4
2025-06-18 21:00:00+02:00,20250618,20,19.0,14.4,19.0
2025-06-18 22:00:00+02:00,20250618,21,17.7,13.5,17.7
2025-06-18 23:00:00+02:00,20250618,22,15.9,13.2,15.9
2025-06-19 00:00:00+02:00,20250618,23,13.4,12.8,13.4
2025-06-19 01:00:00+02:00,20250618,24,12.6,12.1,12.6
2025-06-19 02:00:00+02:00,20250619,1,12.1,11.9,12.1
2025-06-19 03:00:00+02:00,20250619,2,11.6,11.3,11.6
2025-06-19 04:00:00+02:00,20250619,3,11.4,11.2,11.4
2025-06-19 05:00:00+02:00,20250619,4,11.5,11.4,11.5
2025-06-19 06:00:00+02:00,20250619,5,13.8,13.5,13.8
2025-06-19 07:00:00+02:00,20250619,6,17.5,13.6,17.5
2025-06-19 08:00:00+02:00,20250619,7,18.6,13.2,18.6
2025-06-19 09:00:00+02:00,20250619,8,19.8,12.6,19.8
2025-06-19 10:00:00+02:00,20250619,9,20.5,12.3,20.5
2025-06-19 11:00:00+02:00,20250619,10,21.7,11.7,21.7
2025-06-19 12:00:00+02:00,20250619,11,21.6,12.1,21.6
2025-06-19 13:00:00+02:00,20250619,12,22.1,12.8,22.1
2025-06-19 14:00:00+02:00,20250619,13,22.1,11.6,22.1
2025-06-19 15:00:00+02:00,20250619,14,22.7,12.2,22.7
2025-06-19 16:00:00+02:00,20250619,15,23.3,11.3,23.3
2025-06-19 17:00:00+02:00,20250619,16,23.3,11.2,23.3
2025-06-19 18:00:00+02:00,20250619,17,22.8,11.9,22.8
2025-06-19 19:00:00+02:00,20250619,18,21.9,12.0,21.9
2025-06-19 20:00:00+02:00,20250619,19,20.7,12.6,20.7
2025-06-19 21:00:00+02:00,20250619,20,19.1,12.8,19.1
2025-06-19 22:00:00+02:00,20250619,21,16.6,12.9,16.6
2025-06-19 23:00:00+02:00,20250619,22,13.8,12.7,13.8
2025-06-20 00:00:00+02:00,20250619,23,15.2,10.8,15.2
2025-06-20 01:00:00+02:00,20250619,24,14.5,9.0,14.5
2025-06-20 02:00:00+02:00,20250620,1,12.1,9.2,12.1
2025-06-20 03:00:00+02:00,20250620,2,11.1,8.9,11.1
2025-06-20 04:00:00+02:00,20250620,3,10.9,8.5,10.9
2025-06-20 05:00:00+02:00,20250620,4,11.2,8.5,11.2
2025-06-20 06:00:00+02:00,20250620,5,13.9,9.1,13.9
2025-06-20 07:00:00+02:00,20250620,6,16.1,8.8,16.1
2025-06-20 08:00:00+02:00,20250620,7,17.9,8.5,17.9
2025-06-20 09:00:00+02:00,20250620,8,20.0,9.7,20.0
2025-06-20 10:00:00+02:00,20250620,9,21.2,9.6,21.2
2025-06-20 11:00:00+02:00,20250620,10,22.0,9.1,22.0
2025-06-20 12:00:00+02:00,20250620,11,22.8,9.5,22.8
2025-06-20 13:00:00+02:00,20250620,12,23.2,8.4,23.2
2025-06-20 14:00:00+02:00,20250620,13,24.8,9.6,24.8
2025-06-20 15:00:00+02:00,20250620,14,25.4,9.0,25.4
2025-06-20 16:00:00+02:00,20250620,15,25.8,9.1,25.8
2025-06-20 17:00:00+02:00,20250620,16,25.3,8.8,25.3
2025-06-20 18:00:00+02:00,20250620,17,25.3,8.5,25.3
2025-06-20 19:00:00+02:00,20250620,18,24.2,8.7,24.2
2025-06-20 20:00:00+02:00,20250620,19,22.7,8.9,22.7
2025-06-20 21:00:00+02:00,20250620,20,20.4,10.5,20.4
2025-06-20 22:00:00+02:00,20250620,21,16.6,11.8,16.6
2025-06-20 23:00:00+02:00,20250620,22,14.4,12.3,14.4
2025-06-21 00:00:00+02:00,20250620,23,14.0,11.9,14.0
2025-06-21 01:00:00+02:00,20250620,24,13.3,11.2,13.3
2025-06-21 02:00:00+02:00,20250621,1,13.0,10.7,13.0
2025-06-21 03:00:00+02:00,20250621,2,13.0,10.1,13.0
2025-06-21 04:00:00+02:00,20250621,3,12.3,9.9,12.3
2025-06-21 05:00:00+02:00,20250621,4,11.7,10.2,11.7
2025-06-21 06:00:00+02:00,20250621,5,16.1,10.8,16.1
2025-06-21 07:00:00+02:00,20250621,6,18.5,11.5,18.5
2025-06-21 08:00:00+02:00,20250621,7,21.2,10.8,21.2
2025-06-21 09:00:00+02:00,20250621,8,22.5,11.5,22.5
2025-06-21 10:00:00+02:00,20250621,9,24.7,12.4,24.7
2025-06-21 11:00:00+02:00,20250621,10,26.2,11.0,26.2
2025-06-21 12:00:00+02:00,20250621,11,27.1,10.3,27.1
2025-06-21 13:00:00+02:00,20250621,12,28.1,9.3,28.1
2025-06-21 14:00:00+02:00,20250621,13,28.5,5.9,28.5
2025-06-21 15:00:00+02:00,20250621,14,29.3,5.8,29.3
2025-06-21 16:00:00+02:00,20250621,15,29.7,5.8,29.7
2025-06-21 17:00:00+02:00,20250621,16,29.7,6.7,29.7
2025-06-21 18:00:00+02:00,20250621,17,29.5,7.3,29.5
2025-06-21 19:00:00+02:00,20250621,18,28.8,10.5,28.8
2025-06-21 20:00:00+02:00,20250621,19,28.0,14.8,28.0
2025-06-21 21:00:00+02:00,20250621,20,21.2,15.5,21.2
2025-06-21 22:00:00+02:00,20250621,21,18.1,14.5,18.1
2025-06-21 23:00:00+02:00,20250621,22,16.4,14.0,16.4
2025-06-22 00:00:00+02:00,20250621,23,16.2,12.9,16.2
2025-06-22 01:00:00+02:00,20250621,24,15.7,12.7,15.7
2025-06-22 02:00:00+02:00,20250622,1,15.3,12.5,15.3
2025-06-22 03:00:00+02:00,20250622,2,19.4,11.0,19.4
2025-06-22 04:00:00+02:00,20250622,3,18.5,11.7,18.5
2025-06-22 05:00:00+02:00,20250622,4,18.7,12.3,18.7
2025-06-22 06:00:00+02:00,20250622,5,19.9,13.1,19.9
2025-06-22 07:00:00+02:00,20250622,6,21.8,13.2,21.8
2025-06-22 08:00:00+02:00,20250622,7,25.2,12.6,25.2
2025-06-22 09:00:00+02:00,20250622,8,26.8,14.3,26.8
2025-06-22 10:00:00+02:00,20250622,9,27.6,14.6,27.6
2025-06-22 11:00:00+02:00,20250622,10,26.0,16.4,26.0
2025-06-22 12:00:00+02:00,20250622,11,24.8,17.1,24.8
2025-06-22 13:00:00+02:00,20250622,12,24.5,19.8,24.5
2025-06-22 14:00:00+02:00,20250622,13,22.5,16.2,22.5
2025-06-22 15:00:00+02:00,20250622,14,24.8,13.9,24.8
2025-06-22 16:00:00+02:00,20250622,15,24.6,13.3,24.6
2025-06-22 17:00:00+02:00,20250622,16,25.5,13.4,25.5
2025-06-22 18:00:00+02:00,20250622,17,24.3,13.1,24.3
2025-06-22 19:00:00+02:00,20250622,18,21.6,14.1,21.6
2025-06-22 20:00:00+02:00,20250622,19,21.5,12.0,21.5
2025-06-22 21:00:00+02:00,20250622,20,20.9,11.9,20.9
2025-06-22 22:00:00+02:00,20250622,21,20.2,12.6,20.2
2025-06-22 23:00:00+02:00,20250622,22,19.7,12.9,19.7
2025-06-23 00:00:00+02:00,20250622,23,19.5,12.3,19.5
2025-06-23 01:00:00+02:00,20250622,24,19.2,12.2,19.2
2025-06-23 02:00:00+02:00,20250623,1,19.2,12.7,19.2
2025-06-23 03:00:00+02:00,20250623,2,19.0,12.6,19.0
2025-06-23 04:00:00+02:00,20250623,3,18.4,12.7,18.4
2025-06-23 05:00:00+02:00,20250623,4,18.4,13.3,18.4
2025-06-23 06:00:00+02:00,20250623,5,17.2,14.5,17.2
2025-06-23 07:00:00+02:00,20250623,6,17.8,15.7,17.8
2025-06-23 08:00:00+02:00,20250623,7,17.9,15.2,17.9
2025-06-23 09:00:00+02:00,20250623,8,18.9,15.5,18.9
2025-06-23 10:00:00+02:00,20250623,9,16.6,11.1,16.6
2025-06-23 11:00:00+02:00,20250623,10,18.7,8.1,18.7
2025-06-23 12:00:00+02:00,20250623,11,18.3,8.0,18.3
2025-06-23 13:00:00+02:00,20250623,12,18.9,8.6,18.9
2025-06-23 14:00:00+02:00,20250623,13,18.2,7.2,18.2
2025-06-23 15:00:00+02:00,20250623,14,19.6,7.5,19.6
2025-06-23 16:00:00+02:00,20250623,15,19.3,7.5,19.3
2025-06-23 17:00:00+02:00,20250623,16,19.0,7.0,19.0
2025-06-23 18:00:00+02:00,20250623,17,19.0,6.8,19.0
2025-06-23 19:00:00+02:00,20250623,18,19.1,6.9,19.1
2025-06-23 20:00:00+02:00,20250623,19,18.4,7.1,18.4
2025-06-23 21:00:00+02:00,20250623,20,18.0,7.8,18.0
2025-06-23 22:00:00+02:00,20250623,21,17.8,9.3,17.8
2025-06-23 23:00:00+02:00,20250623,22,17.6,11.4,17.6
2025-06-24 00:00:00+02:00,20250623,23,17.0,11.7,17.0
2025-06-24 01:00:00+02:00,20250623,24,16.3,11.0,16.3
2025-06-24 02:00:00+02:00,20250624,1,15.4,10.8,15.4
2025-06-24 03:00:00+02:00,20250624,2,14.7,11.2,14.7
2025-06-24 04:00:00+02:00,20250624,3,14.2,11.6,14.2
2025-06-24 05:00:00+02:00,20250624,4,14.3,11.9,14.3
2025-06-24 06:00:00+02:00,20250624,5,15.0,12.5,15.0
2025-06-24 07:00:00+02:00,20250624,6,16.5,12.7,16.5
2025-06-24 08:00:00+02:00,20250624,7,17.8,12.4,17.8
2025-06-24 09:00:00+02:00,20250624,8,17.9,13.5,17.9
2025-06-24 10:00:00+02:00,20250624,9,18.5,12.3,18.5
2025-06-24 11:00:00+02:00,20250624,10,18.6,12.7,18.6
2025-06-24 12:00:00+02:00,20250624,11,17.4,12.7,17.4
2025-06-24 13:00:00+02:00,20250624,12,18.1,13.2,18.1
2025-06-24 14:00:00+02:00,20250624,13,18.2,13.9,18.2
2025-06-24 15:00:00+02:00,20250624,14,17.8,14.2,17.8
2025-06-24 16:00:00+02:00,20250624,15,18.1,14.7,18.1
